     9999.
       10.
       74.
        3.       23.       31.    0.4365889727E+00
    0.2058489969E+00    0.3074511188E+00    0.2625000000E+01
   -0.3809523810E+00    0.9245946590E+00    0.2696692822E-15
   -0.1000000000E+01   -0.4719212438E-15   -0.2696692822E-15
        4.        3.       16.    0.1159006806E+00
    0.3958095348E+00    0.5774783286E-01    0.2625000000E+01
    0.9612681287E-15    0.1000000000E+01    0.2403170322E-14
   -0.2857142857E+00    0.9583148475E+00   -0.2403170322E-14
        5.       16.       24.    0.4042977166E-01
    0.3770633106E+00    0.1335037821E+00    0.2625000000E+01
   -0.2857142857E+00    0.9583148475E+00   -0.8928472873E-14
   -0.3809523810E+00    0.9245946590E+00    0.8928472873E-14
        6.       24.       32.    0.4719880786E+00
    0.2225394561E+00    0.3323795879E+00    0.2625000000E+01
   -0.3809523810E+00    0.9245946590E+00   -0.9977763441E-15
   -0.1000000000E+01    0.3118051075E-15    0.9977763441E-15
        7.        4.       17.    0.1303882656E+00
    0.4452857266E+00    0.6496631197E-01    0.2625000000E+01
   -0.8010567739E-16    0.1000000000E+01   -0.2136151397E-15
   -0.2857142857E+00    0.9583148475E+00    0.2136151397E-15
        8.       17.       25.    0.4548349311E-01
    0.4241962244E+00    0.1501917548E+00    0.2625000000E+01
   -0.2857142857E+00    0.9583148475E+00   -0.7936420332E-14
   -0.3809523810E+00    0.9245946590E+00    0.7936420332E-14
        9.       25.       33.    0.5309865884E+00
    0.2503568881E+00    0.3739270364E+00    0.2625000000E+01
   -0.3809523810E+00    0.9245946590E+00   -0.8869123058E-15
   -0.1000000000E+01    0.3325921147E-15    0.8869123058E-15
       10.        5.       18.    0.1521196433E+00
    0.5195000144E+00    0.7579403063E-01    0.2625000000E+01
   -0.3318663778E-15    0.1000000000E+01   -0.1830986912E-15
   -0.2857142857E+00    0.9583148475E+00    0.1830986912E-15
       11.       18.       26.    0.5306407530E-01
    0.4948955951E+00    0.1752237139E+00    0.2625000000E+01
   -0.2857142857E+00    0.9583148475E+00   -0.6802645998E-14
   -0.3809523810E+00    0.9245946590E+00    0.6802645998E-14
       12.       26.       34.    0.6194843531E+00
    0.2920830361E+00    0.4362482092E+00    0.2625000000E+01
   -0.3809523810E+00    0.9245946590E+00    0.1900526370E-15
   -0.1000000000E+01   -0.2850789554E-15   -0.1900526370E-15
       13.        8.       13.    0.1047197551E+00
    0.8018160623E+00    0.5102445765E-01    0.2625000000E+01
   -0.1359915269E-15    0.1000000000E+01    0.5439661075E-15
    0.7071067812E+00    0.7071067812E+00   -0.5439661075E-15
       14.       13.       14.    0.2094395103E+00
    0.9250000001E+00    0.1333333333E+00    0.2625000000E+01
    0.7071067812E+00    0.7071067812E+00    0.0000000000E+00
    0.7071067812E+00   -0.7071067812E+00    0.0000000000E+00
       15.       14.       10.    0.1047197551E+00
    0.1048183938E+01    0.5102445765E-01    0.2625000000E+01
    0.7071067812E+00   -0.7071067812E+00    0.5439661075E-15
    0.0000000000E+00   -0.1000000000E+01   -0.5439661075E-15
       16.        2.        3.    0.3000000000E-01
    0.3850000000E+00    0.0000000000E+00    0.2625000000E+01
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
       17.        3.        4.    0.5000000000E-01
    0.4250000000E+00    0.0000000000E+00    0.2625000000E+01
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
       18.        4.        5.    0.7500000000E-01
    0.4875000000E+00    0.0000000000E+00    0.2625000000E+01
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
       19.        5.        6.    0.2000000000E+00
    0.6250000000E+00    0.0000000000E+00    0.2625000000E+01
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
